epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,168.817,0.89363,0.86967,1.38061,0.9845,0.95758,0.98186,0.74789,0.89194,0.80113,1.33609,0.000561834,0.000561834,0.000561834
20,177.546,0.90304,0.80968,1.42455,0.96275,0.97601,0.98011,0.75415,0.89063,0.74581,1.34952,0.000588985,0.000588985,0.000588985
21,185.971,0.94928,0.84223,1.52317,0.96316,0.96398,0.97899,0.73959,0.90129,0.72389,1.37494,0.000615806,0.000615806,0.000615806
22,194.774,0.95954,0.76297,1.43601,0.93781,0.97817,0.98336,0.74005,0.90761,0.70944,1.42751,0.000642298,0.000642298,0.000642298
23,202.834,0.96526,0.76086,1.43558,0.94616,0.98214,0.9872,0.73476,0.93108,0.70228,1.43374,0.000668459,0.000668459,0.000668459
24,210.878,0.94011,0.70926,1.3687,0.95673,0.98214,0.9901,0.74906,0.89052,0.68253,1.45197,0.00069429,0.00069429,0.00069429
25,219.462,0.90057,0.71507,1.42029,0.95507,0.98214,0.99086,0.78122,0.89395,0.65368,1.52699,0.000719791,0.000719791,0.000719791
26,227.817,0.90155,0.68887,1.43416,0.96636,0.95959,0.99127,0.78341,0.91094,0.63561,1.56552,0.000744961,0.000744961,0.000744961
27,236.362,0.85796,0.67376,1.40647,0.9751,0.96429,0.99113,0.79512,0.87015,0.62592,1.50156,0.000769802,0.000769802,0.000769802
28,244.777,0.85846,0.65351,1.39447,0.9751,0.96429,0.99113,0.79512,0.87015,0.62592,1.50156,0.000794313,0.000794313,0.000794313
29,252.975,0.83853,0.6297,1.33889,0.97997,0.96429,0.98824,0.7733,0.86678,0.62647,1.43166,0.000818494,0.000818494,0.000818494
30,261.164,0.92121,0.64715,1.33259,0.98536,0.96429,0.98847,0.77504,0.87261,0.65046,1.43516,0.000842344,0.000842344,0.000842344
31,269.811,0.85594,0.64488,1.38169,0.98536,0.96429,0.98847,0.77504,0.87261,0.65046,1.43516,0.000865865,0.000865865,0.000865865
32,277.947,0.81838,0.62343,1.37824,0.98451,0.96429,0.99015,0.77943,0.85622,0.65307,1.45445,0.000889055,0.000889055,0.000889055
33,286.116,0.88789,0.66808,1.47726,0.98486,0.94958,0.99044,0.79007,0.84423,0.61098,1.50208,0.000911916,0.000911916,0.000911916
34,294.556,0.82605,0.61705,1.41253,0.98486,0.94958,0.99044,0.79007,0.84423,0.61098,1.50208,0.000934446,0.000934446,0.000934446
35,302.868,0.81458,0.63911,1.44188,0.99377,0.96188,0.99241,0.79058,0.84978,0.60242,1.49234,0.000956646,0.000956646,0.000956646
36,311.302,0.8115,0.62225,1.42495,0.98371,0.96177,0.99175,0.77727,0.88966,0.60143,1.4791,0.000978516,0.000978516,0.000978516
37,319.438,0.83393,0.63953,1.48177,0.98371,0.96177,0.99175,0.77727,0.88966,0.60143,1.4791,0.00100006,0.00100006,0.00100006
38,327.899,0.79701,0.59591,1.34579,0.97199,0.98401,0.99379,0.76652,0.89689,0.57,1.486,0.00102127,0.00102127,0.00102127
39,335.931,0.87047,0.60584,1.34469,0.96965,0.98989,0.99379,0.77686,0.86843,0.54407,1.54616,0.00104215,0.00104215,0.00104215
40,343.95,0.78753,0.5816,1.41308,0.96965,0.98989,0.99379,0.77686,0.86843,0.54407,1.54616,0.0010627,0.0010627,0.0010627
41,352.288,0.78679,0.56446,1.36754,0.96988,0.98906,0.99379,0.782,0.86343,0.5365,1.55817,0.00108292,0.00108292,0.00108292
42,360.503,0.79827,0.6017,1.38993,0.9901,0.96429,0.99241,0.79083,0.85467,0.5385,1.49746,0.00110281,0.00110281,0.00110281
43,368.63,0.80321,0.5726,1.30789,0.9901,0.96429,0.99241,0.79083,0.85467,0.5385,1.49746,0.00112237,0.00112237,0.00112237
44,376.65,0.79377,0.56512,1.36069,0.98854,0.96429,0.99241,0.7887,0.86257,0.53473,1.52075,0.0011416,0.0011416,0.0011416
45,384.519,0.80297,0.54994,1.34266,0.98854,0.96429,0.99241,0.7887,0.86257,0.53473,1.52075,0.0011605,0.0011605,0.0011605
46,392.899,0.77993,0.5507,1.31031,0.99063,0.97955,0.99355,0.77329,0.87548,0.52405,1.58203,0.00117906,0.00117906,0.00117906
47,401.098,0.74671,0.54872,1.3825,0.99063,0.97955,0.99355,0.77329,0.87548,0.52405,1.58203,0.0011973,0.0011973,0.0011973
48,409.59,0.76359,0.53246,1.34775,0.98332,0.96744,0.99207,0.77134,0.85919,0.52092,1.55885,0.00121521,0.00121521,0.00121521
49,417.886,0.86668,0.59447,1.53432,0.98332,0.96744,0.99207,0.77134,0.85919,0.52092,1.55885,0.00123279,0.00123279,0.00123279
50,426.722,0.71202,0.53465,1.35694,0.99544,0.97597,0.99313,0.78999,0.88273,0.52625,1.50274,0.00125004,0.00125004,0.00125004
51,434.838,0.75322,0.52567,1.39731,0.99544,0.97597,0.99313,0.78999,0.88273,0.52625,1.50274,0.00125442,0.00125442,0.00125442
52,442.954,0.78183,0.51624,1.29341,0.9886,0.96744,0.99244,0.77753,0.9053,0.52432,1.5068,0.00124617,0.00124617,0.00124617
53,451.024,0.78949,0.51987,1.34253,0.9886,0.96744,0.99244,0.77753,0.9053,0.52432,1.5068,0.00123791,0.00123791,0.00123791
54,458.978,0.78453,0.51443,1.2909,0.97767,0.98214,0.99129,0.7725,0.89398,0.51715,1.54989,0.00122966,0.00122966,0.00122966
55,466.784,0.76659,0.5273,1.42103,0.97767,0.98214,0.99129,0.7725,0.89398,0.51715,1.54989,0.00122141,0.00122141,0.00122141
56,474.875,0.75881,0.50724,1.33775,0.97884,0.98214,0.98953,0.76988,0.88361,0.51654,1.54533,0.00121316,0.00121316,0.00121316
57,482.887,0.70053,0.48434,1.24467,0.97884,0.98214,0.98953,0.76988,0.88361,0.51654,1.54533,0.00120491,0.00120491,0.00120491
58,491.313,0.7513,0.51847,1.3132,0.98042,0.97439,0.98979,0.77209,0.86611,0.52272,1.50235,0.00119666,0.00119666,0.00119666
59,499.2,0.74897,0.50674,1.28196,0.98042,0.97439,0.98979,0.77209,0.86611,0.52272,1.50235,0.0011884,0.0011884,0.0011884
60,507.381,0.74138,0.49911,1.27932,0.98515,0.96226,0.98886,0.77055,0.84287,0.52644,1.49042,0.00118015,0.00118015,0.00118015
61,515.27,0.68006,0.47352,1.25469,0.98515,0.96226,0.98886,0.77055,0.84287,0.52644,1.49042,0.0011719,0.0011719,0.0011719
62,524.293,0.73955,0.50709,1.28111,0.98499,0.95711,0.98862,0.7806,0.83776,0.51555,1.48091,0.00116365,0.00116365,0.00116365
63,533.023,0.72787,0.50158,1.3257,0.98499,0.95711,0.98862,0.7806,0.83776,0.51555,1.48091,0.0011554,0.0011554,0.0011554
64,542.425,0.67553,0.4685,1.31613,0.97026,0.98214,0.9891,0.77517,0.87628,0.50617,1.48696,0.00114715,0.00114715,0.00114715
65,551.713,0.69219,0.46524,1.27592,0.97026,0.98214,0.9891,0.77517,0.87628,0.50617,1.48696,0.00113889,0.00113889,0.00113889
66,561.239,0.70935,0.47857,1.35012,0.9658,0.97845,0.99021,0.78033,0.87081,0.49078,1.49558,0.00113064,0.00113064,0.00113064
67,569.855,0.716,0.47521,1.28316,0.9658,0.97845,0.99021,0.78033,0.87081,0.49078,1.49558,0.00112239,0.00112239,0.00112239
68,578.909,0.74295,0.48679,1.31451,0.978,0.95931,0.98917,0.79652,0.81211,0.47661,1.49942,0.00111414,0.00111414,0.00111414
69,588.093,0.6758,0.46368,1.28544,0.978,0.95931,0.98917,0.79652,0.81211,0.47661,1.49942,0.00110589,0.00110589,0.00110589
70,597.399,0.7099,0.47301,1.25633,0.96767,0.95273,0.98905,0.79445,0.81495,0.48035,1.45805,0.00109764,0.00109764,0.00109764
71,606.4,0.67526,0.45992,1.31768,0.96767,0.95273,0.98905,0.79445,0.81495,0.48035,1.45805,0.00108938,0.00108938,0.00108938
72,616.62,0.71012,0.4916,1.29039,0.96348,0.95273,0.98934,0.78573,0.84328,0.48629,1.46098,0.00108113,0.00108113,0.00108113
73,625.809,0.7009,0.48079,1.34158,0.96348,0.95273,0.98934,0.78573,0.84328,0.48629,1.46098,0.00107288,0.00107288,0.00107288
74,634.931,0.6941,0.46233,1.25603,0.95997,0.95273,0.99017,0.77659,0.88004,0.49303,1.47241,0.00106463,0.00106463,0.00106463
75,645.66,0.64882,0.45996,1.21595,0.95997,0.95273,0.99017,0.77659,0.88004,0.49303,1.47241,0.00105638,0.00105638,0.00105638
76,656.454,0.69115,0.47003,1.29863,0.97374,0.97145,0.99164,0.7717,0.90047,0.48086,1.46823,0.00104813,0.00104813,0.00104813
77,666.021,0.75865,0.51237,1.36578,0.97374,0.97145,0.99164,0.7717,0.90047,0.48086,1.46823,0.00103987,0.00103987,0.00103987
78,675.772,0.68353,0.4593,1.29646,0.98291,0.98158,0.99129,0.79012,0.87855,0.46568,1.44117,0.00103162,0.00103162,0.00103162
79,685.968,0.67933,0.47899,1.27992,0.98291,0.98158,0.99129,0.79012,0.87855,0.46568,1.44117,0.00102337,0.00102337,0.00102337
80,695.644,0.70539,0.46502,1.32726,0.98166,0.97768,0.99164,0.80686,0.81284,0.44958,1.4169,0.00101512,0.00101512,0.00101512
81,704.91,0.69663,0.47639,1.30514,0.98166,0.97768,0.99164,0.80686,0.81284,0.44958,1.4169,0.00100687,0.00100687,0.00100687
82,714.304,0.64778,0.43935,1.23856,0.98027,0.97567,0.99201,0.81084,0.79632,0.44312,1.41055,0.000998616,0.000998616,0.000998616
83,722.844,0.67229,0.4557,1.30277,0.98027,0.97567,0.99201,0.81084,0.79632,0.44312,1.41055,0.000990365,0.000990365,0.000990365
84,731.644,0.64641,0.43204,1.23419,0.96885,0.97035,0.99241,0.79542,0.81551,0.43606,1.41021,0.000982113,0.000982113,0.000982113
85,740.458,0.68589,0.45534,1.21169,0.96885,0.97035,0.99241,0.79542,0.81551,0.43606,1.41021,0.000973861,0.000973861,0.000973861
86,750.435,0.65256,0.44609,1.25203,1,0.96031,0.99284,0.79265,0.82515,0.43046,1.43485,0.00096561,0.00096561,0.00096561
87,760.981,0.71988,0.46154,1.30693,1,0.96031,0.99284,0.79265,0.82515,0.43046,1.43485,0.000957358,0.000957358,0.000957358
88,779.218,0.66717,0.44645,1.28873,0.98303,0.94706,0.99273,0.80015,0.81819,0.43198,1.44797,0.000949106,0.000949106,0.000949106
89,791.905,0.63292,0.42357,1.21952,0.98303,0.94706,0.99273,0.80015,0.81819,0.43198,1.44797,0.000940855,0.000940855,0.000940855
90,801.891,0.65453,0.43009,1.3007,0.95409,0.99913,0.99324,0.80338,0.81434,0.42963,1.45312,0.000932603,0.000932603,0.000932603
91,811.57,0.63191,0.42451,1.22207,0.95409,0.99913,0.99324,0.80338,0.81434,0.42963,1.45312,0.000924352,0.000924352,0.000924352
92,821.495,0.59914,0.42341,1.25745,0.96822,0.99243,0.99351,0.81739,0.80011,0.42979,1.46644,0.0009161,0.0009161,0.0009161
93,831.319,0.6545,0.43194,1.22276,0.96822,0.99243,0.99351,0.81739,0.80011,0.42979,1.46644,0.000907848,0.000907848,0.000907848
94,841.142,0.62803,0.42796,1.2392,0.95697,0.99651,0.9942,0.81246,0.79436,0.42276,1.4689,0.000899597,0.000899597,0.000899597
95,850.912,0.6028,0.416,1.29563,0.95697,0.99651,0.9942,0.81246,0.79436,0.42276,1.4689,0.000891345,0.000891345,0.000891345
96,860.702,0.65792,0.43934,1.24306,0.98241,0.98214,0.9942,0.81417,0.80329,0.41641,1.44678,0.000883093,0.000883093,0.000883093
97,869.96,0.61309,0.41933,1.23702,0.98241,0.98214,0.9942,0.81417,0.80329,0.41641,1.44678,0.000874842,0.000874842,0.000874842
98,879.551,0.60729,0.4161,1.24379,0.9821,0.98214,0.99448,0.80137,0.80404,0.4238,1.44235,0.00086659,0.00086659,0.00086659
99,888.872,0.63419,0.43057,1.21251,0.9821,0.98214,0.99448,0.80137,0.80404,0.4238,1.44235,0.000858338,0.000858338,0.000858338
100,898.134,0.6101,0.41858,1.25198,0.99053,0.98016,0.99448,0.80753,0.8046,0.42286,1.43277,0.000850087,0.000850087,0.000850087
101,907.311,0.63185,0.41798,1.24681,0.99053,0.98016,0.99448,0.80753,0.8046,0.42286,1.43277,0.000841835,0.000841835,0.000841835
102,917.957,0.625,0.43682,1.23823,0.99697,0.98214,0.994,0.81514,0.81032,0.42204,1.42296,0.000833583,0.000833583,0.000833583
103,927.276,0.62292,0.41982,1.3069,0.99697,0.98214,0.994,0.81514,0.81032,0.42204,1.42296,0.000825332,0.000825332,0.000825332
104,936.717,0.67428,0.44665,1.33924,0.99754,0.97956,0.994,0.80009,0.80289,0.41765,1.42521,0.00081708,0.00081708,0.00081708
105,945.795,0.62851,0.42392,1.26645,0.99754,0.97956,0.994,0.80009,0.80289,0.41765,1.42521,0.000808828,0.000808828,0.000808828
106,955.506,0.64787,0.43326,1.22908,0.99785,0.96744,0.9942,0.80237,0.79673,0.41637,1.45092,0.000800577,0.000800577,0.000800577
107,965.494,0.58065,0.41679,1.23118,0.99785,0.96744,0.9942,0.80237,0.79673,0.41637,1.45092,0.000792325,0.000792325,0.000792325
108,974.831,0.62386,0.43945,1.3041,0.98257,0.99312,0.99471,0.79141,0.81292,0.4267,1.48484,0.000784073,0.000784073,0.000784073
109,983.271,0.60687,0.41877,1.28751,0.98257,0.99312,0.99471,0.79141,0.81292,0.4267,1.48484,0.000775822,0.000775822,0.000775822
110,991.44,0.64674,0.45033,1.32435,1,0.98341,0.995,0.77694,0.83509,0.42536,1.48209,0.00076757,0.00076757,0.00076757
111,999.919,0.57584,0.39565,1.24723,1,0.98341,0.995,0.77694,0.83509,0.42536,1.48209,0.000759318,0.000759318,0.000759318
112,1008.35,0.61127,0.41466,1.28205,0.99745,0.98584,0.995,0.76931,0.88069,0.42357,1.484,0.000751067,0.000751067,0.000751067
113,1016.91,0.6495,0.444,1.35318,0.99745,0.98584,0.995,0.76931,0.88069,0.42357,1.484,0.000742815,0.000742815,0.000742815
114,1025.03,0.63254,0.42577,1.27104,0.99712,0.98525,0.995,0.76532,0.8747,0.41266,1.47898,0.000734564,0.000734564,0.000734564
115,1033.02,0.61839,0.41783,1.25166,0.99712,0.98525,0.995,0.76532,0.8747,0.41266,1.47898,0.000726312,0.000726312,0.000726312
116,1041.48,0.65736,0.43971,1.29648,0.99669,0.98453,0.995,0.7952,0.83084,0.40362,1.47451,0.00071806,0.00071806,0.00071806
117,1049.24,0.57713,0.38461,1.23083,0.99669,0.98453,0.995,0.7952,0.83084,0.40362,1.47451,0.000709809,0.000709809,0.000709809
118,1058.11,0.60924,0.41968,1.2458,0.99562,0.98398,0.995,0.80536,0.81166,0.40132,1.47827,0.000701557,0.000701557,0.000701557
119,1068.28,0.61264,0.4173,1.31457,0.99562,0.98398,0.995,0.80536,0.81166,0.40132,1.47827,0.000693305,0.000693305,0.000693305
120,1077.84,0.59754,0.40905,1.23815,0.9949,0.98214,0.99448,0.80381,0.82951,0.41051,1.4791,0.000685054,0.000685054,0.000685054
121,1086.24,0.59535,0.42769,1.29748,0.9949,0.98214,0.99448,0.80381,0.82951,0.41051,1.4791,0.000676802,0.000676802,0.000676802
122,1094.37,0.58402,0.39101,1.22241,0.99521,0.98214,0.99448,0.78924,0.87418,0.42055,1.48666,0.00066855,0.00066855,0.00066855
123,1102.57,0.63527,0.42755,1.2542,0.99521,0.98214,0.99448,0.78924,0.87418,0.42055,1.48666,0.000660299,0.000660299,0.000660299
124,1110.72,0.60413,0.42096,1.22082,0.97365,0.99826,0.995,0.77774,0.89131,0.42373,1.4866,0.000652047,0.000652047,0.000652047
125,1118.68,0.60022,0.39346,1.18065,0.97365,0.99826,0.995,0.77774,0.89131,0.42373,1.4866,0.000643795,0.000643795,0.000643795
126,1127.25,0.62298,0.41161,1.23777,0.98322,0.98214,0.99448,0.7919,0.84046,0.41389,1.46843,0.000635544,0.000635544,0.000635544
127,1135.64,0.5789,0.38538,1.25634,0.98322,0.98214,0.99448,0.7919,0.84046,0.41389,1.46843,0.000627292,0.000627292,0.000627292
128,1143.67,0.61026,0.42292,1.23444,0.97393,0.99803,0.995,0.81085,0.78952,0.40052,1.46507,0.00061904,0.00061904,0.00061904
129,1151.7,0.57242,0.39458,1.24492,0.97393,0.99803,0.995,0.81085,0.78952,0.40052,1.46507,0.000610789,0.000610789,0.000610789
130,1169.81,0.60697,0.41782,1.29041,0.97602,0.99802,0.99471,0.81155,0.78367,0.39893,1.46341,0.000602537,0.000602537,0.000602537
131,1182.34,0.59437,0.40738,1.27621,0.97602,0.99802,0.99471,0.81155,0.78367,0.39893,1.46341,0.000594286,0.000594286,0.000594286
132,1193.82,0.58675,0.38684,1.22949,0.97646,0.99808,0.995,0.80053,0.8043,0.40603,1.4529,0.000586034,0.000586034,0.000586034
133,1203,0.57185,0.3877,1.23004,0.97646,0.99808,0.995,0.80053,0.8043,0.40603,1.4529,0.000577782,0.000577782,0.000577782
134,1212.61,0.57137,0.39037,1.20224,0.9944,0.98214,0.99448,0.80169,0.82553,0.40903,1.45298,0.000569531,0.000569531,0.000569531
135,1222.95,0.62721,0.42601,1.32911,0.9944,0.98214,0.99448,0.80169,0.82553,0.40903,1.45298,0.000561279,0.000561279,0.000561279
136,1234.43,0.58349,0.40227,1.23771,0.99236,0.98214,0.99448,0.81069,0.83126,0.41228,1.45032,0.000553027,0.000553027,0.000553027
137,1246.13,0.55228,0.37751,1.18984,0.99236,0.98214,0.99448,0.81069,0.83126,0.41228,1.45032,0.000544776,0.000544776,0.000544776
138,1256.45,0.59552,0.40477,1.28427,0.98119,0.98214,0.99371,0.80628,0.82695,0.40921,1.4511,0.000536524,0.000536524,0.000536524
139,1266.28,0.56517,0.392,1.1974,0.98119,0.98214,0.99371,0.80628,0.82695,0.40921,1.4511,0.000528272,0.000528272,0.000528272
140,1277.97,0.54423,0.38565,1.23318,0.98034,0.98214,0.99371,0.80806,0.80474,0.40548,1.45756,0.000520021,0.000520021,0.000520021
141,1287.59,0.61014,0.43372,1.26453,0.98034,0.98214,0.99371,0.80806,0.80474,0.40548,1.45756,0.000511769,0.000511769,0.000511769
142,1298.36,0.55468,0.38432,1.19172,0.97983,0.98214,0.99371,0.81072,0.79245,0.40236,1.45405,0.000503517,0.000503517,0.000503517
143,1306.96,0.55969,0.39762,1.24098,0.97983,0.98214,0.99371,0.81072,0.79245,0.40236,1.45405,0.000495266,0.000495266,0.000495266
144,1318.41,0.55512,0.38522,1.27097,0.97879,0.98214,0.99371,0.8148,0.7996,0.40205,1.43677,0.000487014,0.000487014,0.000487014
145,1327.56,0.60244,0.40823,1.27529,0.97879,0.98214,0.99371,0.8148,0.7996,0.40205,1.43677,0.000478762,0.000478762,0.000478762
146,1336.39,0.56885,0.39415,1.20537,0.97631,0.98214,0.99371,0.81104,0.80211,0.40425,1.42537,0.000470511,0.000470511,0.000470511
147,1345.11,0.55292,0.38124,1.20776,0.97631,0.98214,0.99371,0.81104,0.80211,0.40425,1.42537,0.000462259,0.000462259,0.000462259
148,1353.77,0.53945,0.37982,1.16403,0.9932,0.96744,0.99371,0.80107,0.79756,0.40295,1.42801,0.000454007,0.000454007,0.000454007
149,1362.47,0.53384,0.37635,1.17875,0.9932,0.96744,0.99371,0.80107,0.79756,0.40295,1.42801,0.000445756,0.000445756,0.000445756
150,1371.9,0.55999,0.38482,1.25268,0.99572,0.96675,0.99371,0.80737,0.7958,0.40153,1.43145,0.000437504,0.000437504,0.000437504
151,1381.18,0.55667,0.3882,1.18693,0.99572,0.96675,0.99371,0.80737,0.7958,0.40153,1.43145,0.000429253,0.000429253,0.000429253
152,1390.44,0.52678,0.37102,1.1828,0.99456,0.95915,0.99326,0.81507,0.79296,0.403,1.43941,0.000421001,0.000421001,0.000421001
153,1399.57,0.57103,0.41099,1.24569,0.99456,0.95915,0.99326,0.81507,0.79296,0.403,1.43941,0.000412749,0.000412749,0.000412749
154,1408.47,0.5348,0.38331,1.17583,0.99573,0.95695,0.99371,0.80792,0.79481,0.40313,1.44566,0.000404498,0.000404498,0.000404498
155,1417.66,0.5086,0.38413,1.21539,0.99573,0.95695,0.99371,0.80792,0.79481,0.40313,1.44566,0.000396246,0.000396246,0.000396246
156,1426.5,0.5135,0.37099,1.19517,0.96438,0.99555,0.99448,0.80278,0.80945,0.40494,1.44199,0.000387994,0.000387994,0.000387994
157,1435.71,0.51796,0.38249,1.21827,0.96438,0.99555,0.99448,0.80278,0.80945,0.40494,1.44199,0.000379743,0.000379743,0.000379743
158,1444.62,0.51438,0.37284,1.15491,0.98472,0.98214,0.99448,0.8023,0.82681,0.40517,1.44294,0.000371491,0.000371491,0.000371491
159,1453.46,0.55357,0.38442,1.20749,0.98472,0.98214,0.99448,0.8023,0.82681,0.40517,1.44294,0.000363239,0.000363239,0.000363239
160,1462.37,0.55699,0.38512,1.21019,0.98489,0.98214,0.99448,0.80041,0.82613,0.40334,1.44483,0.000354988,0.000354988,0.000354988
161,1470.86,0.55817,0.40774,1.27885,0.98489,0.98214,0.99448,0.80041,0.82613,0.40334,1.44483,0.000346736,0.000346736,0.000346736
162,1479.28,0.55214,0.39557,1.23197,0.98704,0.98214,0.99448,0.80357,0.82715,0.40098,1.44368,0.000338484,0.000338484,0.000338484
163,1487.82,0.54901,0.39193,1.21256,0.98704,0.98214,0.99448,0.80357,0.82715,0.40098,1.44368,0.000330233,0.000330233,0.000330233
164,1496.8,0.55679,0.38901,1.2614,0.98885,0.98214,0.994,0.80182,0.81735,0.39863,1.43755,0.000321981,0.000321981,0.000321981
165,1506.95,0.55253,0.4022,1.28402,0.98885,0.98214,0.994,0.80182,0.81735,0.39863,1.43755,0.000313729,0.000313729,0.000313729
166,1517.7,0.53629,0.37457,1.1924,0.98961,0.98214,0.99448,0.80673,0.80372,0.39397,1.43537,0.000305478,0.000305478,0.000305478
167,1525.76,0.51665,0.37015,1.25093,0.98961,0.98214,0.99448,0.80673,0.80372,0.39397,1.43537,0.000297226,0.000297226,0.000297226
168,1533.4,0.55072,0.38086,1.21536,0.98935,0.98214,0.99448,0.80859,0.80457,0.39498,1.43331,0.000288974,0.000288974,0.000288974
169,1541.13,0.52807,0.3778,1.18321,0.98935,0.98214,0.99448,0.80859,0.80457,0.39498,1.43331,0.000280723,0.000280723,0.000280723
170,1549.71,0.49627,0.36622,1.17012,0.98891,0.98214,0.99448,0.8056,0.80989,0.39589,1.43627,0.000272471,0.000272471,0.000272471
171,1558.66,0.52349,0.37421,1.21075,0.98891,0.98214,0.99448,0.8056,0.80989,0.39589,1.43627,0.00026422,0.00026422,0.00026422
172,1567.44,0.56141,0.39758,1.31601,0.98638,0.98214,0.99448,0.80722,0.82273,0.39952,1.44481,0.000255968,0.000255968,0.000255968
173,1575.53,0.56914,0.41004,1.22189,0.98638,0.98214,0.99448,0.80722,0.82273,0.39952,1.44481,0.000247716,0.000247716,0.000247716
174,1584.22,0.52959,0.38384,1.19943,0.98535,0.98214,0.99448,0.80277,0.83238,0.39974,1.44962,0.000239465,0.000239465,0.000239465
175,1592.62,0.53652,0.37708,1.18403,0.98535,0.98214,0.99448,0.80277,0.83238,0.39974,1.44962,0.000231213,0.000231213,0.000231213
176,1600.85,0.56257,0.38732,1.17589,0.98709,0.98214,0.99448,0.8004,0.8255,0.39663,1.45295,0.000222961,0.000222961,0.000222961
177,1608.78,0.49237,0.34613,1.16727,0.98709,0.98214,0.99448,0.8004,0.8255,0.39663,1.45295,0.00021471,0.00021471,0.00021471
178,1617.76,0.50279,0.36386,1.24526,0.98874,0.98214,0.99448,0.80163,0.81249,0.39244,1.4544,0.000206458,0.000206458,0.000206458
179,1626.37,0.51535,0.38416,1.18316,0.98874,0.98214,0.99448,0.80163,0.81249,0.39244,1.4544,0.000198206,0.000198206,0.000198206
180,1638.94,0.51689,0.36506,1.23731,0.98917,0.98214,0.99448,0.79802,0.80437,0.38882,1.45429,0.000189955,0.000189955,0.000189955
181,1648.92,0.52233,0.37158,1.22721,0.98917,0.98214,0.99448,0.79802,0.80437,0.38882,1.45429,0.000181703,0.000181703,0.000181703
182,1657.29,0.51495,0.37318,1.16039,0.98941,0.98214,0.99448,0.80298,0.79532,0.38668,1.45173,0.000173451,0.000173451,0.000173451
183,1665.26,0.50422,0.36291,1.15813,0.98941,0.98214,0.99448,0.80298,0.79532,0.38668,1.45173,0.0001652,0.0001652,0.0001652
184,1674.18,0.55162,0.38546,1.23993,0.98986,0.98214,0.99448,0.80521,0.79039,0.38584,1.44615,0.000156948,0.000156948,0.000156948
185,1683.5,0.51904,0.37252,1.19858,0.98986,0.98214,0.99448,0.80521,0.79039,0.38584,1.44615,0.000148696,0.000148696,0.000148696
