image,class_id,class_name,confidence,cx_px,cy_px,w_px,h_px,angle_rad,long_side_px,short_side_px,length_label
2c41bc80-IMG_3405.JPEG,0,Parafuso,0.937807559967041,1066.638427734375,750.5879516601562,382.2196960449219,180.34716796875,1.5690518617630005,382.2196960449219,180.34716796875,SHORTER
2c41bc80-IMG_3405.JPEG,0,Parafuso,0.9354584813117981,773.2792358398438,781.1426391601562,520.7012939453125,177.98704528808594,1.5221095085144043,520.7012939453125,177.98704528808594,LONGEST
2dbd775b-IMG_3415.JPEG,0,Parafuso,0.9335885643959045,638.7635498046875,933.5359497070312,183.6978302001953,424.0399475097656,1.4853310585021973,424.0399475097656,183.6978302001953,LONGEST
2dbd775b-IMG_3415.JPEG,0,Parafuso,0.9293760061264038,714.5118408203125,1315.5577392578125,317.9499206542969,166.7592010498047,0.009062886238098145,317.9499206542969,166.7592010498047,SHORTER
2dd2c2e0-IMG_3208.JPEG,0,Parafuso,0.9420241117477417,1141.35986328125,935.23779296875,784.1062622070312,233.6973876953125,0.0813751369714737,784.1062622070312,233.6973876953125,LONGEST
2dd2c2e0-IMG_3208.JPEG,0,Parafuso,0.926286518573761,1051.31005859375,558.4541625976562,444.66015625,189.4140625,0.00025653839111328125,444.66015625,189.4140625,SHORTER
2ede817e-IMG_3448.JPEG,0,Parafuso,0.9446839094161987,893.9971923828125,879.7616577148438,144.8556671142578,335.1004333496094,0.20313327014446259,335.1004333496094,144.8556671142578,SHORTER
2ede817e-IMG_3448.JPEG,0,Parafuso,0.9342893958091736,569.09765625,882.2100830078125,138.4000701904297,471.32452392578125,0.3348143398761749,471.32452392578125,138.4000701904297,LONGEST
2eeb259f-IMG_3425.JPEG,1,Porca,0.9509061574935913,962.4352416992188,1090.500244140625,226.43113708496094,206.05418395996094,0.00909246876835823,226.43113708496094,206.05418395996094,N/A
2eeb259f-IMG_3425.JPEG,0,Parafuso,0.9416972398757935,892.7001953125,786.8042602539062,444.0439147949219,208.82701110839844,0.0011110305786132812,444.0439147949219,208.82701110839844,ONLY_ONE
2f961ddc-IMG_3248.JPEG,1,Porca,0.9712368845939636,802.7741088867188,935.1162109375,247.8571014404297,255.76065063476562,0.0034047372173517942,255.76065063476562,247.8571014404297,N/A
2f961ddc-IMG_3248.JPEG,1,Porca,0.87776118516922,1429.7838134765625,970.0656127929688,323.7970275878906,201.7052001953125,1.5703938007354736,323.7970275878906,201.7052001953125,N/A
2feb3dcf-IMG_3443.JPEG,1,Porca,0.9594447612762451,989.7696533203125,1061.26611328125,166.50013732910156,157.43223571777344,0.015876945108175278,166.50013732910156,157.43223571777344,N/A
2feb3dcf-IMG_3443.JPEG,1,Porca,0.9496450424194336,969.5017700195312,617.2968139648438,130.09645080566406,121.8955078125,0.0014601093716919422,130.09645080566406,121.8955078125,N/A
2feb3dcf-IMG_3443.JPEG,0,Parafuso,0.9388576745986938,1220.646728515625,471.7743835449219,279.8288269042969,115.39727020263672,0.0013893842697143555,279.8288269042969,115.39727020263672,SHORTER
2feb3dcf-IMG_3443.JPEG,0,Parafuso,0.9259048104286194,868.5792236328125,400.2245178222656,110.56676483154297,366.39434814453125,0.8288760185241699,366.39434814453125,110.56676483154297,LONGEST
3aa979b8-IMG_3312.JPEG,1,Porca,0.9571130871772766,1299.7938232421875,964.50390625,193.19187927246094,189.53977966308594,0.01479284092783928,193.19187927246094,189.53977966308594,N/A
3aa979b8-IMG_3312.JPEG,1,Porca,0.9456403255462646,948.25732421875,642.9945678710938,234.897216796875,189.08946228027344,0.001880680676549673,234.897216796875,189.08946228027344,N/A
3aa979b8-IMG_3312.JPEG,0,Parafuso,0.9450680017471313,847.5455322265625,1090.9947509765625,515.1986083984375,172.6793670654297,1.2212944030761719,515.1986083984375,172.6793670654297,LONGEST
3aa979b8-IMG_3312.JPEG,0,Parafuso,0.9378427863121033,1546.054443359375,655.79052734375,452.2705993652344,232.53245544433594,0.6798298954963684,452.2705993652344,232.53245544433594,SHORTER
3b7d8e09-IMG_3472.JPG,1,Porca,0.9494640827178955,2046.1385498046875,1309.58154296875,426.97442626953125,355.7419738769531,0.007325919345021248,426.97442626953125,355.7419738769531,N/A
3b7d8e09-IMG_3472.JPG,1,Porca,0.943456768989563,1127.0692138671875,1097.030029296875,297.7315368652344,364.32281494140625,1.5705550909042358,364.32281494140625,297.7315368652344,N/A
3b7d8e09-IMG_3472.JPG,0,Parafuso,0.9348773956298828,1494.9013671875,1112.003173828125,361.3357238769531,828.3869018554688,0.8304740190505981,828.3869018554688,361.3357238769531,SHORTER
3b7d8e09-IMG_3472.JPG,0,Parafuso,0.8985427021980286,2554.841064453125,1446.863525390625,423.3887634277344,1461.913818359375,0.65532386302948,1461.913818359375,423.3887634277344,LONGEST
3b8ef5e4-IMG_3379.JPEG,0,Parafuso,0.9400602579116821,818.1870727539062,507.087646484375,183.86753845214844,491.724609375,0.12414365261793137,491.724609375,183.86753845214844,LONGEST
3b8ef5e4-IMG_3379.JPEG,0,Parafuso,0.9369664192199707,1175.110595703125,426.74493408203125,375.9549865722656,194.17652893066406,1.563132405281067,375.9549865722656,194.17652893066406,SHORTER
3bdc34e9-IMG_3222.JPEG,0,Parafuso,0.9387068152427673,525.1266479492188,305.6784362792969,571.7399291992188,245.31640625,1.5105255842208862,571.7399291992188,245.31640625,SHORTER
3bdc34e9-IMG_3222.JPEG,0,Parafuso,0.8648068904876709,1283.943115234375,1028.1094970703125,906.6162109375,300.74755859375,1.4961929321289062,906.6162109375,300.74755859375,LONGEST
3fc3b6c8-IMG_3395.JPEG,1,Porca,0.9592108726501465,1188.6783447265625,690.7356567382812,184.8462677001953,164.17494201660156,0.01140888873487711,184.8462677001953,164.17494201660156,N/A
3fc3b6c8-IMG_3395.JPEG,0,Parafuso,0.9365429878234863,1187.7890625,392.6110534667969,161.56460571289062,344.30767822265625,1.5582709312438965,344.30767822265625,161.56460571289062,ONLY_ONE
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9446266889572144,583.8563842773438,343.9571838378906,169.3302459716797,166.5900115966797,0.0033872288186103106,169.3302459716797,166.5900115966797,N/A
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.9420810341835022,545.7406616210938,774.2509765625,492.9377136230469,157.5869598388672,0.1803959161043167,492.9377136230469,157.5869598388672,LONGEST
