image,class_id,class_name,confidence,cx_px,cy_px,w_px,h_px,angle_rad,w_mm,h_mm,long_side_mm,short_side_mm
0cdc4eb5-IMG_3315.JPEG,0,Parafuso,0.9251344799995422,506.89825439453125,848.2205200195312,250.198974609375,414.96929931640625,0.8020893931388855,25.0198974609375,41.49692993164062,41.49692993164062,25.0198974609375
0de6f8ec-IMG_3341.JPEG,1,Porca,0.937872588634491,1114.632080078125,299.26177978515625,242.7626495361328,202.32305908203125,0.02240179479122162,24.276264953613282,20.232305908203124,24.276264953613282,20.232305908203124
0de6f8ec-IMG_3341.JPEG,0,Parafuso,0.9287545680999756,649.48095703125,462.51806640625,288.27032470703125,571.3736572265625,1.1023998260498047,28.827032470703124,57.13736572265625,57.13736572265625,28.827032470703124
0de6f8ec-IMG_3341.JPEG,1,Porca,0.9212895035743713,465.9398498535156,982.5089721679688,399.6022033691406,301.52032470703125,0.0178447924554348,39.96022033691406,30.152032470703126,39.96022033691406,30.152032470703126
0de6f8ec-IMG_3341.JPEG,0,Parafuso,0.8732870221138,1253.9029541015625,841.9674682617188,296.5680236816406,1052.100830078125,1.5594767332077026,29.656802368164062,105.2100830078125,105.2100830078125,29.656802368164062
0ee18d0b-IMG_3298.JPEG,1,Porca,0.9499004483222961,1170.135498046875,76.49227905273438,164.13865661621094,137.4022979736328,0.0004777773574460298,16.413865661621095,13.74022979736328,16.413865661621095,13.74022979736328
0ee18d0b-IMG_3298.JPEG,1,Porca,0.946117103099823,1041.53857421875,349.47515869140625,187.5403594970703,214.7194366455078,0.008185132406651974,18.75403594970703,21.471943664550782,21.471943664550782,18.75403594970703
0ee18d0b-IMG_3298.JPEG,0,Parafuso,0.9336722493171692,793.7717895507812,138.89208984375,168.19358825683594,290.89678955078125,0.36183661222457886,16.819358825683594,29.089678955078124,29.089678955078124,16.819358825683594
0ee18d0b-IMG_3298.JPEG,0,Parafuso,0.9241300225257874,1578.495361328125,157.59805297851562,177.3240203857422,532.5676879882812,0.792267382144928,17.732402038574218,53.256768798828126,53.256768798828126,17.732402038574218
0f4228a2-IMG_3442.JPEG,1,Porca,0.9597263336181641,1249.704833984375,1152.428466796875,191.29336547851562,194.77816772460938,0.013849083334207535,19.129336547851562,19.477816772460937,19.477816772460937,19.129336547851562
0f4228a2-IMG_3442.JPEG,1,Porca,0.9594424962997437,822.1647338867188,724.74755859375,173.78125,154.2341766357422,0.011766075156629086,17.378125,15.423417663574218,17.378125,15.423417663574218
0f4228a2-IMG_3442.JPEG,0,Parafuso,0.9403776526451111,514.9401245117188,554.5648803710938,152.8998565673828,434.3000183105469,0.0833275318145752,15.289985656738281,43.43000183105469,43.43000183105469,15.289985656738281
0f4228a2-IMG_3442.JPEG,0,Parafuso,0.9200785160064697,932.9069213867188,469.2099609375,142.18325805664062,298.98162841796875,1.0883599519729614,14.218325805664062,29.898162841796875,29.898162841796875,14.218325805664062
1a2bcb0a-IMG_3348.JPEG,1,Porca,0.9547796249389648,563.8007202148438,980.7335205078125,166.78001403808594,168.97840881347656,0.017852000892162323,16.678001403808594,16.897840881347655,16.897840881347655,16.678001403808594
1a2bcb0a-IMG_3348.JPEG,1,Porca,0.9531735777854919,748.7332763671875,571.5057373046875,169.10629272460938,157.0985870361328,0.0007520101498812437,16.910629272460938,15.709858703613282,16.910629272460938,15.709858703613282
1a2bcb0a-IMG_3348.JPEG,0,Parafuso,0.9403973817825317,441.5994567871094,696.7863159179688,159.74356079101562,354.5669860839844,1.0623588562011719,15.974356079101563,35.45669860839844,35.45669860839844,15.974356079101563
1a2bcb0a-IMG_3348.JPEG,0,Parafuso,0.9375864267349243,605.246337890625,1468.5093994140625,565.1146850585938,210.72947692871094,0.6954497694969177,56.511468505859376,21.072947692871093,56.511468505859376,21.072947692871093
1c2c8f19-IMG_3271.JPEG,1,Porca,0.962921679019928,856.5103759765625,596.251953125,265.9705505371094,249.77273559570312,0.020825400948524475,26.59705505371094,24.977273559570314,26.59705505371094,24.977273559570314
1c2c8f19-IMG_3271.JPEG,1,Porca,0.9627120494842529,1451.6541748046875,576.2444458007812,252.45327758789062,240.03762817382812,0.013887282460927963,25.245327758789063,24.003762817382814,25.245327758789063,24.003762817382814
1ca36804-IMG_2992.JPEG,1,Porca,0.9333328604698181,1091.5509033203125,475.9848327636719,133.94029235839844,122.42656707763672,0.01587226428091526,13.394029235839843,12.242656707763672,13.394029235839843,12.242656707763672
1ca36804-IMG_2992.JPEG,0,Parafuso,0.9317922592163086,1354.517822265625,579.302734375,357.386962890625,163.37847900390625,0.8856602907180786,35.7386962890625,16.337847900390624,35.7386962890625,16.337847900390624
1ca36804-IMG_2992.JPEG,1,Porca,0.9288966059684753,1326.71923828125,210.0810546875,125.51580047607422,130.91421508789062,0.0011500174878165126,12.551580047607422,13.091421508789063,13.091421508789063,12.551580047607422
1ca36804-IMG_2992.JPEG,1,Porca,0.9286068677902222,1217.5435791015625,679.4522094726562,187.065673828125,169.25086975097656,0.020770253613591194,18.7065673828125,16.925086975097656,18.7065673828125,16.925086975097656
1ca36804-IMG_2992.JPEG,0,Parafuso,0.9281659722328186,904.1044921875,458.59161376953125,163.068359375,458.8517150878906,1.152642011642456,16.3068359375,45.885171508789064,45.885171508789064,16.3068359375
1ca36804-IMG_2992.JPEG,0,Parafuso,0.9228814244270325,728.1713256835938,372.9709167480469,423.4932556152344,126.35921478271484,0.09746330231428146,42.349325561523436,12.635921478271484,42.349325561523436,12.635921478271484
1ca36804-IMG_2992.JPEG,1,Porca,0.9213810563087463,263.2599182128906,394.6388244628906,137.210693359375,186.58035278320312,1.5628052949905396,13.7210693359375,18.658035278320312,18.658035278320312,13.7210693359375
1ca36804-IMG_2992.JPEG,1,Porca,0.910919725894928,1567.1600341796875,588.0070190429688,162.9261016845703,242.4599609375,0.007218529470264912,16.29261016845703,24.24599609375,24.24599609375,16.29261016845703
1ca36804-IMG_2992.JPEG,0,Parafuso,0.8984576463699341,956.3222045898438,141.78970336914062,283.6843566894531,181.8268585205078,0.06165771558880806,28.368435668945313,18.18268585205078,28.368435668945313,18.18268585205078
1cc2ffa5-IMG_2980.JPEG,1,Porca,0.9551182985305786,1348.9124755859375,994.6209106445312,220.9866943359375,228.18179321289062,0.003730839118361473,22.09866943359375,22.818179321289062,22.818179321289062,22.09866943359375
1cc2ffa5-IMG_2980.JPEG,1,Porca,0.9534434676170349,578.7130126953125,458.91015625,223.66796875,227.4514923095703,0.009656569920480251,22.366796875,22.745149230957033,22.745149230957033,22.366796875
1cc2ffa5-IMG_2980.JPEG,0,Parafuso,0.9460527300834656,1070.9859619140625,216.37522888183594,217.1481475830078,446.4967956542969,0.07195375859737396,21.714814758300783,44.649679565429686,44.649679565429686,21.714814758300783
1cc2ffa5-IMG_2980.JPEG,0,Parafuso,0.936895489692688,428.6103515625,1109.641845703125,710.4632568359375,203.0054168701172,0.3664741516113281,71.04632568359375,20.30054168701172,71.04632568359375,20.30054168701172
1cc2ffa5-IMG_2980.JPEG,1,Porca,0.9335821270942688,1358.8134765625,469.74609375,262.10638427734375,221.4004364013672,0.011941157281398773,26.210638427734374,22.140043640136717,26.210638427734374,22.140043640136717
1cc2ffa5-IMG_2980.JPEG,1,Porca,0.9261825680732727,629.9972534179688,1392.3798828125,253.6256103515625,215.6399383544922,0.010817167349159718,25.36256103515625,21.563993835449217,25.36256103515625,21.563993835449217
1cc2ffa5-IMG_2980.JPEG,0,Parafuso,0.9183679819107056,577.631103515625,745.0642700195312,213.09471130371094,677.927490234375,1.3505476713180542,21.309471130371094,67.7927490234375,67.7927490234375,21.309471130371094
1cc2ffa5-IMG_2980.JPEG,0,Parafuso,0.8982880115509033,1207.2388916015625,1135.1224365234375,671.9006958007812,196.1103515625,1.1755387783050537,67.19006958007813,19.61103515625,67.19006958007813,19.61103515625
1d18dc87-IMG_3323.JPEG,1,Porca,0.9579604864120483,520.8145751953125,1681.8128662109375,258.1998291015625,257.91009521484375,0.007863711565732956,25.81998291015625,25.791009521484376,25.81998291015625,25.791009521484376
1d18dc87-IMG_3323.JPEG,1,Porca,0.9570233225822449,1106.816650390625,549.6322631835938,261.09576416015625,251.78677368164062,0.020966308191418648,26.109576416015624,25.178677368164063,26.109576416015624,25.178677368164063
1d18dc87-IMG_3323.JPEG,0,Parafuso,0.9306676983833313,1146.0916748046875,1141.7215576171875,223.8975830078125,521.2794189453125,1.0430936813354492,22.38975830078125,52.12794189453125,52.12794189453125,22.38975830078125
1d18dc87-IMG_3323.JPEG,0,Parafuso,0.8813738822937012,340.60626220703125,952.2560424804688,891.9640502929688,300.8666076660156,1.327312707901001,89.19640502929687,30.08666076660156,89.19640502929687,30.08666076660156
1ef21198-IMG_3486.JPEG,1,Porca,0.950973629951477,857.2858276367188,1057.87158203125,158.5872039794922,165.8025665283203,0.018899403512477875,15.858720397949218,16.58025665283203,16.58025665283203,15.858720397949218
1ef21198-IMG_3486.JPEG,1,Porca,0.9282145500183105,450.83233642578125,1022.5139770507812,108.54003143310547,123.261474609375,0.0007315058610402048,10.854003143310546,12.3261474609375,12.3261474609375,10.854003143310546
1ef21198-IMG_3486.JPEG,0,Parafuso,0.9253114461898804,1102.6868896484375,1038.518798828125,576.3550415039062,174.2050018310547,1.4199188947677612,57.635504150390624,17.420500183105467,57.635504150390624,17.420500183105467
1ef21198-IMG_3486.JPEG,0,Parafuso,0.9251927733421326,571.9376831054688,1026.59765625,117.4320068359375,313.0199890136719,0.03847526013851166,11.74320068359375,31.301998901367188,31.301998901367188,11.74320068359375
1ef4ab6a-IMG_3338.JPEG,1,Porca,0.9622457027435303,1016.7029418945312,934.3511962890625,286.8561096191406,291.17547607421875,1.5577068328857422,28.685610961914062,29.117547607421876,29.117547607421876,28.685610961914062
1ef4ab6a-IMG_3338.JPEG,1,Porca,0.9564340710639954,1269.75,237.6017303466797,203.57131958007812,203.5609893798828,0.010546679608523846,20.357131958007812,20.356098937988282,20.357131958007812,20.356098937988282
1ef4ab6a-IMG_3338.JPEG,0,Parafuso,0.9400455951690674,1374.3902587890625,623.6980590820312,252.741455078125,502.202880859375,0.5118053555488586,25.2741455078125,50.2202880859375,50.2202880859375,25.2741455078125
1ef4ab6a-IMG_3338.JPEG,0,Parafuso,0.9314868450164795,786.6525268554688,289.74456787109375,751.5929565429688,250.6374053955078,0.14204855263233185,75.15929565429687,25.063740539550782,75.15929565429687,25.063740539550782
2b1703ec-IMG_3481.JPEG,1,Porca,0.9595420360565186,1260.370361328125,704.1859741210938,195.55113220214844,178.8949432373047,0.017168713733553886,19.555113220214842,17.889494323730467,19.555113220214842,17.889494323730467
2b1703ec-IMG_3481.JPEG,1,Porca,0.9580619931221008,560.7565307617188,601.3922729492188,179.0631561279297,159.74510192871094,0.003062531352043152,17.90631561279297,15.974510192871094,17.90631561279297,15.974510192871094
2b1703ec-IMG_3481.JPEG,0,Parafuso,0.9472337365150452,834.1663208007812,607.3146362304688,169.07437133789062,385.4561462402344,0.16571356356143951,16.907437133789063,38.545614624023436,38.545614624023436,16.907437133789063
2b1703ec-IMG_3481.JPEG,0,Parafuso,0.9285890460014343,1618.1600341796875,718.9347534179688,592.7301635742188,181.57766723632812,1.2200740575790405,59.273016357421874,18.15776672363281,59.273016357421874,18.15776672363281
2c1cbdb1-IMG_3457.JPEG,1,Porca,0.957005500793457,1066.71826171875,605.43505859375,250.03506469726562,229.25376892089844,0.019783146679401398,25.003506469726563,22.925376892089844,25.003506469726563,22.925376892089844
2c1cbdb1-IMG_3457.JPEG,0,Parafuso,0.8846886157989502,1069.557861328125,274.2904968261719,247.0216827392578,652.37109375,1.5674712657928467,24.702168273925782,65.237109375,65.237109375,24.702168273925782
2c41bc80-IMG_3405.JPEG,1,Porca,0.9607870578765869,1498.6463623046875,757.3380126953125,188.6421356201172,176.5748291015625,0.013639358803629875,18.86421356201172,17.65748291015625,18.86421356201172,17.65748291015625
2c41bc80-IMG_3405.JPEG,1,Porca,0.9574570655822754,452.1634216308594,837.0368041992188,169.26734924316406,161.9193115234375,0.023245839402079582,16.926734924316406,16.19193115234375,16.926734924316406,16.19193115234375
2c41bc80-IMG_3405.JPEG,0,Parafuso,0.937807559967041,1066.638427734375,750.5879516601562,382.2196960449219,180.34716796875,1.5690518617630005,38.22196960449219,18.034716796875,38.22196960449219,18.034716796875
2c41bc80-IMG_3405.JPEG,0,Parafuso,0.9354584813117981,773.2792358398438,781.1426391601562,520.7012939453125,177.98704528808594,1.5221095085144043,52.07012939453125,17.798704528808592,52.07012939453125,17.798704528808592
2dbd775b-IMG_3415.JPEG,0,Parafuso,0.9335885643959045,638.7635498046875,933.5359497070312,183.6978302001953,424.0399475097656,1.4853310585021973,18.369783020019533,42.403994750976565,42.403994750976565,18.369783020019533
2dbd775b-IMG_3415.JPEG,0,Parafuso,0.9293760061264038,714.5118408203125,1315.5577392578125,317.9499206542969,166.7592010498047,0.009062886238098145,31.79499206542969,16.67592010498047,31.79499206542969,16.67592010498047
2dd2c2e0-IMG_3208.JPEG,0,Parafuso,0.9420241117477417,1141.35986328125,935.23779296875,784.1062622070312,233.6973876953125,0.0813751369714737,78.41062622070312,23.36973876953125,78.41062622070312,23.36973876953125
2dd2c2e0-IMG_3208.JPEG,0,Parafuso,0.926286518573761,1051.31005859375,558.4541625976562,444.66015625,189.4140625,0.00025653839111328125,44.466015625,18.94140625,44.466015625,18.94140625
2ede817e-IMG_3448.JPEG,0,Parafuso,0.9446839094161987,893.9971923828125,879.7616577148438,144.8556671142578,335.1004333496094,0.20313327014446259,14.485566711425781,33.51004333496094,33.51004333496094,14.485566711425781
2ede817e-IMG_3448.JPEG,0,Parafuso,0.9342893958091736,569.09765625,882.2100830078125,138.4000701904297,471.32452392578125,0.3348143398761749,13.840007019042968,47.132452392578124,47.132452392578124,13.840007019042968
2eeb259f-IMG_3425.JPEG,1,Porca,0.9509061574935913,962.4352416992188,1090.500244140625,226.43113708496094,206.05418395996094,0.00909246876835823,22.643113708496095,20.605418395996093,22.643113708496095,20.605418395996093
2eeb259f-IMG_3425.JPEG,0,Parafuso,0.9416972398757935,892.7001953125,786.8042602539062,444.0439147949219,208.82701110839844,0.0011110305786132812,44.40439147949219,20.882701110839843,44.40439147949219,20.882701110839843
2f961ddc-IMG_3248.JPEG,1,Porca,0.9712368845939636,802.7741088867188,935.1162109375,247.8571014404297,255.76065063476562,0.0034047372173517942,24.78571014404297,25.576065063476562,25.576065063476562,24.78571014404297
2f961ddc-IMG_3248.JPEG,1,Porca,0.87776118516922,1429.7838134765625,970.0656127929688,323.7970275878906,201.7052001953125,1.5703938007354736,32.379702758789065,20.17052001953125,32.379702758789065,20.17052001953125
2feb3dcf-IMG_3443.JPEG,1,Porca,0.9594447612762451,989.7696533203125,1061.26611328125,166.50013732910156,157.43223571777344,0.015876945108175278,16.650013732910157,15.743223571777344,16.650013732910157,15.743223571777344
2feb3dcf-IMG_3443.JPEG,1,Porca,0.9496450424194336,969.5017700195312,617.2968139648438,130.09645080566406,121.8955078125,0.0014601093716919422,13.009645080566406,12.18955078125,13.009645080566406,12.18955078125
2feb3dcf-IMG_3443.JPEG,0,Parafuso,0.9388576745986938,1220.646728515625,471.7743835449219,279.8288269042969,115.39727020263672,0.0013893842697143555,27.982882690429687,11.539727020263673,27.982882690429687,11.539727020263673
2feb3dcf-IMG_3443.JPEG,0,Parafuso,0.9259048104286194,868.5792236328125,400.2245178222656,110.56676483154297,366.39434814453125,0.8288760185241699,11.056676483154297,36.639434814453125,36.639434814453125,11.056676483154297
3aa979b8-IMG_3312.JPEG,1,Porca,0.9571130871772766,1299.7938232421875,964.50390625,193.19187927246094,189.53977966308594,0.01479284092783928,19.319187927246094,18.953977966308592,19.319187927246094,18.953977966308592
3aa979b8-IMG_3312.JPEG,1,Porca,0.9456403255462646,948.25732421875,642.9945678710938,234.897216796875,189.08946228027344,0.001880680676549673,23.4897216796875,18.908946228027343,23.4897216796875,18.908946228027343
3aa979b8-IMG_3312.JPEG,0,Parafuso,0.9450680017471313,847.5455322265625,1090.9947509765625,515.1986083984375,172.6793670654297,1.2212944030761719,51.51986083984375,17.26793670654297,51.51986083984375,17.26793670654297
3aa979b8-IMG_3312.JPEG,0,Parafuso,0.9378427863121033,1546.054443359375,655.79052734375,452.2705993652344,232.53245544433594,0.6798298954963684,45.22705993652344,23.253245544433593,45.22705993652344,23.253245544433593
3b7d8e09-IMG_3472.JPG,1,Porca,0.9494640827178955,2046.1385498046875,1309.58154296875,426.97442626953125,355.7419738769531,0.007325919345021248,42.697442626953126,35.574197387695314,42.697442626953126,35.574197387695314
3b7d8e09-IMG_3472.JPG,1,Porca,0.943456768989563,1127.0692138671875,1097.030029296875,297.7315368652344,364.32281494140625,1.5705550909042358,29.773153686523436,36.432281494140625,36.432281494140625,29.773153686523436
3b7d8e09-IMG_3472.JPG,0,Parafuso,0.9348773956298828,1494.9013671875,1112.003173828125,361.3357238769531,828.3869018554688,0.8304740190505981,36.13357238769531,82.83869018554688,82.83869018554688,36.13357238769531
3b7d8e09-IMG_3472.JPG,0,Parafuso,0.8985427021980286,2554.841064453125,1446.863525390625,423.3887634277344,1461.913818359375,0.65532386302948,42.33887634277344,146.1913818359375,146.1913818359375,42.33887634277344
3b8ef5e4-IMG_3379.JPEG,0,Parafuso,0.9400602579116821,818.1870727539062,507.087646484375,183.86753845214844,491.724609375,0.12414365261793137,18.386753845214844,49.1724609375,49.1724609375,18.386753845214844
3b8ef5e4-IMG_3379.JPEG,0,Parafuso,0.9369664192199707,1175.110595703125,426.74493408203125,375.9549865722656,194.17652893066406,1.563132405281067,37.595498657226564,19.417652893066407,37.595498657226564,19.417652893066407
3bdc34e9-IMG_3222.JPEG,0,Parafuso,0.9387068152427673,525.1266479492188,305.6784362792969,571.7399291992188,245.31640625,1.5105255842208862,57.17399291992187,24.531640625,57.17399291992187,24.531640625
3bdc34e9-IMG_3222.JPEG,0,Parafuso,0.8648068904876709,1283.943115234375,1028.1094970703125,906.6162109375,300.74755859375,1.4961929321289062,90.66162109375,30.074755859375,90.66162109375,30.074755859375
3fc3b6c8-IMG_3395.JPEG,1,Porca,0.9592108726501465,1188.6783447265625,690.7356567382812,184.8462677001953,164.17494201660156,0.01140888873487711,18.48462677001953,16.417494201660155,18.48462677001953,16.417494201660155
3fc3b6c8-IMG_3395.JPEG,0,Parafuso,0.9365429878234863,1187.7890625,392.6110534667969,161.56460571289062,344.30767822265625,1.5582709312438965,16.156460571289063,34.43076782226562,34.43076782226562,16.156460571289063
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9446266889572144,583.8563842773438,343.9571838378906,169.3302459716797,166.5900115966797,0.0033872288186103106,16.933024597167968,16.65900115966797,16.933024597167968,16.65900115966797
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.9420810341835022,545.7406616210938,774.2509765625,492.9377136230469,157.5869598388672,0.1803959161043167,49.29377136230469,15.758695983886719,49.29377136230469,15.758695983886719
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.928587019443512,616.0692138671875,529.8639526367188,174.7075653076172,468.5518493652344,1.233735203742981,17.47075653076172,46.855184936523436,46.855184936523436,17.47075653076172
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.9284417629241943,880.55810546875,151.81361389160156,303.4298400878906,154.19749450683594,1.5490524768829346,30.342984008789063,15.419749450683593,30.342984008789063,15.419749450683593
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9265004992485046,1155.8043212890625,593.3864135742188,153.940185546875,171.6549530029297,0.015658045187592506,15.3940185546875,17.165495300292967,17.165495300292967,15.3940185546875
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9238513112068176,1095.5360107421875,256.691162109375,180.24278259277344,167.7720489501953,0.006598907522857189,18.024278259277345,16.77720489501953,18.024278259277345,16.77720489501953
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.9191234111785889,1073.466796875,704.70703125,464.0775451660156,144.20985412597656,1.021011471748352,46.407754516601564,14.420985412597656,46.407754516601564,14.420985412597656
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9091272354125977,719.748291015625,945.4071655273438,208.25918579101562,157.334228515625,0.0010511475848034024,20.82591857910156,15.7334228515625,20.82591857910156,15.7334228515625
4c67f8b1-IMG_2982.JPEG,1,Porca,0.8965616226196289,744.6986694335938,1093.8038330078125,162.1627197265625,202.99282836914062,1.5667755603790283,16.21627197265625,20.299282836914063,20.299282836914063,16.21627197265625
4cb48896-IMG_3468.JPEG,1,Porca,0.9579853415489197,945.0914916992188,889.7735595703125,223.39712524414062,211.18138122558594,0.01473572850227356,22.33971252441406,21.118138122558594,22.33971252441406,21.118138122558594
4cb48896-IMG_3468.JPEG,0,Parafuso,0.9415900707244873,1347.4635009765625,779.6901245117188,506.0078125,216.92138671875,1.4859641790390015,50.60078125,21.692138671875,50.60078125,21.692138671875
4cf20f45-IMG_3310.JPEG,1,Porca,0.959740936756134,872.5592651367188,980.6611328125,227.10130310058594,224.8805694580078,0.014279017224907875,22.710130310058595,22.488056945800782,22.710130310058595,22.488056945800782
4cf20f45-IMG_3310.JPEG,0,Parafuso,0.948651134967804,1345.2601318359375,1005.2080078125,226.826171875,493.8119812011719,0.1805299073457718,22.6826171875,49.38119812011719,49.38119812011719,22.6826171875
4cf20f45-IMG_3310.JPEG,1,Porca,0.9417692422866821,1134.2470703125,469.673095703125,169.397216796875,201.0670166015625,0.003720914712175727,16.9397216796875,20.10670166015625,20.10670166015625,16.9397216796875
4cf20f45-IMG_3310.JPEG,0,Parafuso,0.9237578511238098,521.3236083984375,573.4570922851562,217.2808074951172,639.6422119140625,1.0930354595184326,21.72808074951172,63.96422119140625,63.96422119140625,21.72808074951172
4d3131ef-IMG_3254.JPEG,1,Porca,0.947099506855011,610.52783203125,518.4494018554688,241.43887329101562,300.68743896484375,0.036502543836832047,24.143887329101563,30.068743896484374,30.068743896484374,24.143887329101563
4d3131ef-IMG_3254.JPEG,1,Porca,0.9342450499534607,1200.1201171875,893.9104614257812,377.926025390625,291.87261962890625,0.008786122314631939,37.7926025390625,29.187261962890624,37.7926025390625,29.187261962890624
4ed78dfa-IMG_3426.JPEG,1,Porca,0.9593150019645691,601.0724487304688,1154.4217529296875,172.91465759277344,178.72557067871094,0.013934751972556114,17.291465759277344,17.872557067871092,17.872557067871092,17.291465759277344
4ed78dfa-IMG_3426.JPEG,0,Parafuso,0.9355150461196899,562.2964477539062,825.0299072265625,182.2512664794922,391.3883972167969,1.501348853111267,18.225126647949217,39.13883972167969,39.13883972167969,18.225126647949217
4f133563-IMG_3260.JPEG,0,Parafuso,0.9386071562767029,509.0323181152344,641.6151733398438,329.1573181152344,660.8421630859375,0.31493401527404785,32.915731811523436,66.08421630859375,66.08421630859375,32.915731811523436
4f133563-IMG_3260.JPEG,0,Parafuso,0.9066572785377502,711.2251586914062,1220.9803466796875,276.3228454589844,898.7711791992188,1.1619524955749512,27.632284545898436,89.87711791992187,89.87711791992187,27.632284545898436
5a1ff7d5-IMG_3242.JPEG,1,Porca,0.9731441736221313,1200.08837890625,1100.7996826171875,273.4423522949219,286.54461669921875,0.030267471447587013,27.344235229492188,28.654461669921876,28.654461669921876,27.344235229492188
5a1ff7d5-IMG_3242.JPEG,1,Porca,0.966887891292572,913.7977905273438,504.66461181640625,318.68450927734375,325.3659362792969,0.006060928106307983,31.868450927734376,32.53659362792969,32.53659362792969,31.868450927734376
5a651f8e-IMG_3484.JPEG,1,Porca,0.9515010118484497,903.451171875,964.1793212890625,121.6528549194336,124.02392578125,0.02737693302333355,12.16528549194336,12.402392578125,12.402392578125,12.16528549194336
5a651f8e-IMG_3484.JPEG,1,Porca,0.9495422840118408,463.4394226074219,884.6135864257812,114.65472412109375,117.3908920288086,0.04134351760149002,11.465472412109374,11.739089202880859,11.739089202880859,11.465472412109374
5a651f8e-IMG_3484.JPEG,0,Parafuso,0.9354985356330872,635.8484497070312,903.9940795898438,103.54338836669922,263.6439208984375,0.1173887625336647,10.354338836669921,26.36439208984375,26.36439208984375,10.354338836669921
5a651f8e-IMG_3484.JPEG,0,Parafuso,0.9279192686080933,1110.5291748046875,972.4337768554688,387.656982421875,109.17927551269531,1.4541823863983154,38.7656982421875,10.917927551269532,38.7656982421875,10.917927551269532
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.9558661580085754,1153.0740966796875,631.5184936523438,260.68328857421875,261.9521179199219,0.011506916023790836,26.068328857421875,26.195211791992186,26.195211791992186,26.068328857421875
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.927791178226471,1790.939697265625,375.9615173339844,128.82577514648438,193.7446746826172,1.56918203830719,12.882577514648437,19.37446746826172,19.37446746826172,12.882577514648437
5b1e3cfb-IMG_3006.JPEG,0,Parafuso,0.9185811281204224,955.7341918945312,267.2483825683594,518.7731323242188,162.5529022216797,0.08646056801080704,51.877313232421876,16.255290222167968,51.877313232421876,16.255290222167968
5b1e3cfb-IMG_3006.JPEG,0,Parafuso,0.8939443230628967,987.7644653320312,507.1333923339844,188.0771026611328,437.4621276855469,1.11124587059021,18.807710266113283,43.746212768554685,43.746212768554685,18.807710266113283
