epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,606.552,0.42293,0.30365,1.21331,0.97453,0.96773,0.98492,0.85152,0.65261,0.36448,1.48855,0.0001652,0.0001652,0.0001652
184,610.438,0.41349,0.30862,1.20886,0.97624,0.96494,0.98471,0.85046,0.65734,0.36732,1.48457,0.000156948,0.000156948,0.000156948
185,613.879,0.41067,0.30349,1.18527,0.97884,0.95824,0.98624,0.84809,0.66374,0.36718,1.48687,0.000148696,0.000148696,0.000148696
186,617.131,0.41372,0.31292,1.21017,0.97875,0.95823,0.98621,0.85118,0.66152,0.36775,1.48255,0.000140445,0.000140445,0.000140445
187,620.279,0.39349,0.29572,1.21179,0.98153,0.95802,0.98449,0.85075,0.6596,0.36954,1.46377,0.000132193,0.000132193,0.000132193
188,623.557,0.43508,0.31266,1.25431,0.98247,0.95808,0.98418,0.85025,0.65675,0.36708,1.45219,0.000123941,0.000123941,0.000123941
189,626.924,0.4136,0.29957,1.20771,0.98262,0.95785,0.98387,0.8499,0.65504,0.36665,1.44652,0.00011569,0.00011569,0.00011569
190,630.247,0.41686,0.30976,1.21908,0.98332,0.95813,0.98409,0.84995,0.6499,0.36286,1.44419,0.000107438,0.000107438,0.000107438
191,635.355,0.32962,0.23726,1.09972,0.97833,0.96494,0.98436,0.84889,0.65166,0.36191,1.44086,9.91865e-05,9.91865e-05,9.91865e-05
192,638.856,0.33493,0.24085,1.09261,0.98013,0.96609,0.98427,0.84525,0.66221,0.36421,1.43396,9.09349e-05,9.09349e-05,9.09349e-05
193,642.025,0.32883,0.24265,1.11798,0.98015,0.9666,0.98431,0.84597,0.66457,0.36462,1.43537,8.26832e-05,8.26832e-05,8.26832e-05
194,645.193,0.31552,0.22995,1.11692,0.9804,0.96695,0.98431,0.85085,0.6572,0.36376,1.43862,7.44316e-05,7.44316e-05,7.44316e-05
195,648.385,0.30278,0.23009,1.08679,0.98048,0.96773,0.98425,0.85027,0.6544,0.36624,1.44959,6.61799e-05,6.61799e-05,6.61799e-05
196,651.467,0.32495,0.23873,1.12567,0.98022,0.96773,0.98442,0.84975,0.65691,0.36731,1.45168,5.79283e-05,5.79283e-05,5.79283e-05
197,654.686,0.30212,0.23722,1.08216,0.97909,0.96773,0.98438,0.84968,0.65717,0.36749,1.45085,4.96766e-05,4.96766e-05,4.96766e-05
198,657.812,0.30567,0.23193,1.15303,0.97887,0.96773,0.98445,0.8505,0.65425,0.36814,1.44571,4.1425e-05,4.1425e-05,4.1425e-05
