epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,223.848,0.53232,0.37266,1.23455,0.99783,0.99129,0.995,0.81097,0.80317,0.39212,1.42813,0.000189955,0.000189955,0.000189955
181,225.292,0.5728,0.40234,1.28789,0.99783,0.99129,0.995,0.81097,0.80317,0.39212,1.42813,0.000181703,0.000181703,0.000181703
182,226.61,0.51159,0.36489,1.22439,0.99793,0.98974,0.995,0.80647,0.80372,0.39063,1.42364,0.000173451,0.000173451,0.000173451
183,227.69,0.54157,0.38599,1.18875,0.99793,0.98974,0.995,0.80647,0.80372,0.39063,1.42364,0.0001652,0.0001652,0.0001652
184,228.9,0.51185,0.38136,1.23531,0.98882,0.99803,0.995,0.80731,0.804,0.38722,1.41941,0.000156948,0.000156948,0.000156948
185,230.363,0.52655,0.38154,1.19542,0.98882,0.99803,0.995,0.80731,0.804,0.38722,1.41941,0.000148696,0.000148696,0.000148696
186,231.368,0.51941,0.37371,1.22611,0.9889,0.99807,0.995,0.80852,0.80123,0.38381,1.41613,0.000140445,0.000140445,0.000140445
187,232.472,0.49348,0.35604,1.24272,0.9889,0.99807,0.995,0.80852,0.80123,0.38381,1.41613,0.000132193,0.000132193,0.000132193
188,233.516,0.50309,0.36188,1.1966,0.9892,0.99818,0.995,0.81269,0.7964,0.38269,1.41496,0.000123941,0.000123941,0.000123941
189,234.686,0.52432,0.38338,1.19817,0.9892,0.99818,0.995,0.81269,0.7964,0.38269,1.41496,0.00011569,0.00011569,0.00011569
190,235.761,0.52263,0.36579,1.18022,0.98946,0.99817,0.995,0.81182,0.79391,0.38099,1.41511,0.000107438,0.000107438,0.000107438
191,238.476,0.44345,0.31911,1.16736,0.98946,0.99817,0.995,0.81182,0.79391,0.38099,1.41511,9.91865e-05,9.91865e-05,9.91865e-05
192,239.642,0.48075,0.33284,1.18425,0.99007,0.99818,0.995,0.81496,0.79229,0.38075,1.41421,9.09349e-05,9.09349e-05,9.09349e-05
193,240.629,0.43876,0.31922,1.15493,0.99007,0.99818,0.995,0.81496,0.79229,0.38075,1.41421,8.26832e-05,8.26832e-05,8.26832e-05
194,241.659,0.44842,0.32646,1.15824,0.99017,0.9982,0.995,0.8153,0.79394,0.37973,1.4129,7.44316e-05,7.44316e-05,7.44316e-05
195,242.636,0.43854,0.32246,1.17796,0.99017,0.9982,0.995,0.8153,0.79394,0.37973,1.4129,6.61799e-05,6.61799e-05,6.61799e-05
196,243.798,0.43631,0.31797,1.18997,0.99011,0.99823,0.995,0.81412,0.79773,0.38029,1.41156,5.79283e-05,5.79283e-05,5.79283e-05
197,244.733,0.45353,0.34594,1.24344,0.99011,0.99823,0.995,0.81412,0.79773,0.38029,1.41156,4.96766e-05,4.96766e-05,4.96766e-05
198,246.007,0.45536,0.33007,1.16429,0.98994,0.99817,0.995,0.81178,0.80223,0.3812,1.41203,4.1425e-05,4.1425e-05,4.1425e-05
199,247.193,0.43573,0.32349,1.22196,0.98994,0.99817,0.995,0.81178,0.80223,0.3812,1.41203,3.31733e-05,3.31733e-05,3.31733e-05
200,248.313,0.42666,0.32144,1.13513,0.99026,0.99825,0.995,0.8131,0.80435,0.38312,1.41125,2.49217e-05,2.49217e-05,2.49217e-05
